yyyy/mmdd(or -ddd)/hh.h):2008/1201/ 0.0LT  geog Lat/Long/Alt=-25.0/ 125.0/ 300.0

NeQuick is used for topside Ne profile
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
Shubin2015model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 215695.8   NmF1=      0.0   NmE=   1656.6
Peak Heights/km:     hmF2=   291.82   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                             132.9
Dip (Magnetic Inclination)/degree                     -57.90
Modip (Modified Dip)/degree                           -46.71
Solar Sunspot Number (12-months running mean) Rz12      1.7           
Ionospheric-Effective Solar Index IG12                 -9.4           
Solar radio flux F10.7 (daily)                         66.2           
Solar radio flux F10.7 (81-day average)                67.0           

TEC [1.E16 m-2] is obtained by numerical integration in 1km steps
  from 50 to 2000.0 km. t is the percentage of TEC above the F peak.

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
 385.0  137333  0.637   688   900  1071 971  15  13   0   0   0  -1   5.1  78
 390.0  132274  0.613   688   906  1064 970  16  14   0   0   0  -1   5.1  78
 395.0  127346  0.590   688   912  1057 968  16  15   0   0   0  -1   5.1  78
 400.0  122559  0.568   688   918  1050 966  17  17   1   0   0  -1   5.1  78
 405.0  117918  0.547   688   924  1044 964  18  18   1   0   0  -1   5.1  78
 410.0  113429  0.526   688   930  1037 962  18  20   1   0   0  -1   5.1  78
 415.0  109095  0.506   688   935  1030 959  19  21   1   0   0  -1   5.1  78
 420.0  104916  0.486   688   940  1023 957  20  23   1   0   0  -1   5.1  78
 425.0  100893  0.468   688   944  1017 954  20  25   1   0   0  -1   5.1  78
 430.0   97025  0.450   688   948  1010 951  21  27   1   0   0  -1   5.1  78
 435.0   93309  0.433   688   950  1003 948  22  29   1   0   0  -1   5.1  78
 440.0   89742  0.416   688   953   996 945  23  32   1   0   0  -1   5.1  78
 445.0   86321  0.400   688   954   989 941  23  34   1   0   0  -1   5.1  78
 450.0   83043  0.385   688   956   983 938  24  37   1   0   0  -1   5.1  78
 455.0   79903  0.370   688   957   976 934  25  40   1   0   0  -1   5.1  78
 460.0   76896  0.357   688   958   969 929  26  43   1   0   0  -1   5.1  78
 465.0   74019  0.343   688   958   962 925  27  47   1   0   0  -1   5.1  78
 470.0   71266  0.330   688   959   959 920  28  51   1   0   0  -1   5.1  78
 475.0   68632  0.318   688   960   960 915  29  55   1   0   0  -1   5.1  78
 480.0   66113  0.307   688   960   960 910  30  59   2   0   0  -1   5.1  78
 485.0   63704  0.295   688   961   961 904  31  63   2   0   0  -1   5.1  78
 490.0   61401  0.285   688   961   961 898  32  68   2   0   0  -1   5.1  78
 495.0   59198  0.274   688   962   962 892  33  74   2   0   0  -1   5.1  78
 500.0   57092  0.265   688   962   962 885  34  79   2   0   0  -1   5.1  78
 505.0   55079  0.255   688   963   963 878  35  85   2   0   0  -1   5.1  78
 510.0   53153  0.246   688   963   963 871  36  91   2   0   0  -1   5.1  78
 515.0   51311  0.238   688   963   963 864  37  97   2   0   0  -1   5.1  78
 520.0   49549  0.230   688   964   964 856  38 104   3   0   0  -1   5.1  78
 525.0   47863  0.222   688   964   964 848  39 111   3   0   0  -1   5.1  78
 530.0   46251  0.214   688   965   965 839  39 118   3   0   0  -1   5.1  78
 535.0   44707  0.207   688   965   965 831  40 126   3   0   0  -1   5.1  78
 540.0   43229  0.200   688   966   966 823  41 133   3   0   0  -1   5.1  78
 545.0   41815  0.194   688   966   966 814  42 140   3   0   0  -1   5.1  78
 550.0   40460  0.188   688   967   967 806  43 148   3   0   0  -1   5.1  78
 555.0   39162  0.182   688   967   967 798  43 155   4   0   0  -1   5.1  78
 560.0   37919  0.176   688   968   968 790  44 162   4   0   0  -1   5.1  78
 565.0   36727  0.170   688   968   968 782  45 170   4   0   0  -1   5.1  78
 570.0   35585  0.165   688   969   969 774  45 177   4   0   0  -1   5.1  78
 575.0   34490  0.160   688   969   969 766  46 184   4   0   0  -1   5.1  78
 580.0   33439  0.155   688   970   970 758  46 191   4   0   0  -1   5.1  78
 585.0   32431  0.150   688   970   970 751  47 198   5   0   0  -1   5.1  78
 590.0   31463  0.146   688   971   971 743  47 205   5   0   0  -1   5.1  78
 595.0   30534  0.142   688   971   971 736  48 211   5   0   0  -1   5.1  78
 600.0   29642  0.137   688   972   972 729  48 218   5   0   0  -1   5.1  78
 605.0   28785  0.133   688   972   976 721  48 225   5   0   0  -1   5.1  78
